@timestamp,@message
2023-12-08 16:02:33.235,"{'loss': 1.9204, 'learning_rate': 0.00016395193591455274, 'epoch': 0.36}"
2023-12-08 16:00:37.204,"{'loss': 1.9846, 'learning_rate': 0.00016528704939919894, 'epoch': 0.35}"
2023-12-08 15:58:41.175,"{'loss': 1.9141, 'learning_rate': 0.00016662216288384514, 'epoch': 0.33}"
2023-12-08 15:56:46.146,"{'loss': 1.9447, 'learning_rate': 0.00016795727636849132, 'epoch': 0.32}"
2023-12-08 15:54:50.116,"{'loss': 1.9118, 'learning_rate': 0.00016929238985313754, 'epoch': 0.31}"
2023-12-08 15:52:55.086,"{'loss': 1.9174, 'learning_rate': 0.00017062750333778372, 'epoch': 0.29}"
2023-12-08 15:50:59.057,"{'loss': 1.9661, 'learning_rate': 0.00017196261682242992, 'epoch': 0.28}"
2023-12-08 15:49:03.029,"{'loss': 1.9781, 'learning_rate': 0.0001732977303070761, 'epoch': 0.27}"
2023-12-08 15:47:08.000,"{'loss': 1.9484, 'learning_rate': 0.00017463284379172232, 'epoch': 0.25}"
2023-12-08 15:45:11.971,"{'loss': 2.0276, 'learning_rate': 0.0001759679572763685, 'epoch': 0.24}"
2023-12-08 15:43:16.942,"{'loss': 1.879, 'learning_rate': 0.0001773030707610147, 'epoch': 0.23}"
2023-12-08 15:41:20.913,"{'loss': 1.9672, 'learning_rate': 0.0001786381842456609, 'epoch': 0.21}"
2023-12-08 15:39:25.884,"{'loss': 2.0, 'learning_rate': 0.0001799732977303071, 'epoch': 0.2}"
2023-12-08 15:37:29.855,"{'loss': 1.9908, 'learning_rate': 0.0001813084112149533, 'epoch': 0.19}"
2023-12-08 15:35:33.825,"{'loss': 1.999, 'learning_rate': 0.00018264352469959946, 'epoch': 0.17}"
2023-12-08 15:33:38.797,"{'loss': 2.0412, 'learning_rate': 0.0001839786381842457, 'epoch': 0.16}"
2023-12-08 15:31:42.767,"{'loss': 2.0241, 'learning_rate': 0.00018531375166889186, 'epoch': 0.15}"
2023-12-08 15:29:47.738,"{'loss': 2.0411, 'learning_rate': 0.00018664886515353806, 'epoch': 0.13}"
2023-12-08 15:27:51.708,"{'loss': 2.0402, 'learning_rate': 0.00018798397863818424, 'epoch': 0.12}"
2023-12-08 15:25:56.679,"{'loss': 2.0937, 'learning_rate': 0.00018931909212283046, 'epoch': 0.11}"
2023-12-08 15:24:00.651,"{'loss': 2.1107, 'learning_rate': 0.00019065420560747664, 'epoch': 0.09}"
2023-12-08 15:22:04.622,"{'loss': 2.1132, 'learning_rate': 0.00019198931909212284, 'epoch': 0.08}"
2023-12-08 15:20:09.593,"{'loss': 2.085, 'learning_rate': 0.00019332443257676904, 'epoch': 0.07}"
2023-12-08 15:18:13.564,"{'loss': 2.1, 'learning_rate': 0.00019465954606141524, 'epoch': 0.05}"
2023-12-08 15:16:18.535,"{'loss': 2.1483, 'learning_rate': 0.0001959946595460614, 'epoch': 0.04}"
2023-12-08 15:14:22.506,"{'loss': 2.1889, 'learning_rate': 0.0001973297730307076, 'epoch': 0.03}"
2023-12-08 15:12:26.478,"{'loss': 2.2933, 'learning_rate': 0.0001986648865153538, 'epoch': 0.01}"
